review_date,review_title,review_comment,review_rating,review_link
2 October 2017,Not equal talents,She was not particular about what roles she could get She did not refuse any roles she just was not chosen for any He never left his piano I think he was the real talent He chose not to play for money when he always could have She quit completely and he saved her He never quit the piano but he did settle for some money at one point How talented was she Did her future husband get her that first job Remember her barista days when the big star came in for coffee How she admired her appearance It was not her talent that was featured just the sunglasses the clothes the walk the limo the big tip was that what she wanted Anyway it wasn t a equal comparison of careers I loved the ending where the point was that they had to go their separate ways or he would have spent all his time nurturing her not his jazz they both got their dreams but not each other It reminds me of A Star is Born but without the booze and the unhappy ending the Disney version,,https://www.imdb.com/review/rw3820781/?ref_=tt_urv
18 October 2017,Over rated,Pretty bad movie A couple of good songs But Mostly artistic pretense Insipid tedious etc I play jazz there was little Jazz in the soundtrack An arpeggio does not jazz make Perhaps one of the most disappointing movies ever Here is the deal about jazz It is spontaneous composition against a standard It is like mapping constellations against an infinite night of stars This movie Fails to express that It is a trifling joke nothing more,3,https://www.imdb.com/review/rw3835359/?ref_=tt_urv
17 October 2021,Great,One of the best movies I ve seen ever This movie talks about dream To follow your dream with great actings songs and directing Music dance love and dream La La Land,,https://www.imdb.com/review/rw7453419/?ref_=tt_urv
4 July 2020,Spectacular.,The cinematography music production and costume design are simply magical The performances are amazing I would recommend this to anyone who likes music and or movies What a masterpiece,9,https://www.imdb.com/review/rw5882153/?ref_=tt_urv
19 November 2021,My all time favorite movie for sure,SCORE 10 10 I have one word to describe my experience watching this movie Serotonin Even when I was completely sobbing in complete depression I still could not help but marvel at the beauty of what I was experiencing When this movie first came out I remember leaving the theater so frustrated at how it ended How could they build up such a beautiful bond between Ryan Gosling and Emma Stone s characters just for them to rip my young heart out by them not ending up together I was furious and never went back to watch it until now You know who I can thank for that Nicole Kidman I am an AMC A List member and every single time her ad plays before a movie I see the short clip from La La Land This movie tackles so many deep topics about life some of which I am in the heat of battle with There is so much pressure to hold a steady job in order to survive in today s world In Sebastian s case he took the steady paying job at the sacrifice of both his dreams and relationship It s amazing what we will tell ourselves to convince ourselves that we are happy Safety is comfort and comfort leads to happiness But we only get one life on this earth Why would we spend it doing something we don t like for the chance that everything else will work out In Mia s case all she wants was for Sebastian to be supportive of her dream as much as she was for him Sure it stung a lot for her to have a low turn out at her play but it hurt way more for Sebastian not to show up Once they split and he receives the call from the casting agent we see a complete switch in his mentality and the story unfolds beautifully from there Mia gets the part goes to Paris and then 5 years later we are presented with the sad reality that she had moved on had a child and was living her best life And then her and her husband take an unexpected turn to avoid traffic and stumble upon a surprise venue Half way through the movie I was actually inspired to learn Mia and Sebastian s theme on piano and I can t help but cry while playing it because of the meaning behind the song It was their song The song she heard when she first met him and the song she hears 5 years later when walking into a random Jazz bar one night only to find that it was Sebastian s Not only that but the name of the place was Seb s the name that she suggested We then get a scene of what would have happened if things had all gone right and we see a life where Mia and Sebastian are together and happy but are quickly reminded of reality which teaches a very important lesson We can only move forward 2 people once in love forced to go their separate ways to follow their dreams are once again together sharing a magical moment with the song that started it all 6 years ago I didn t understand but now I do They both found happiness and neither of them would have done it without the other We never know why we are in certain peoples lives but the power we hold to make a difference is immense Now it is my turn to discover what my dream is I am currently trapped in the world of security and stability and the fear of doing something I am not comfortable with This movie has changed my life and I hope to look back in 10 20 30 40 years to credit this film for being the catalyst for me to start living my life the way I want,10,https://www.imdb.com/review/rw7561988/?ref_=tt_urv
21 November 2021,A Cinematic Masterpiece,SCORE 10 10 I have one word to describe my experience watching this movie Serotonin Even when I was completely sobbing in complete depression I still could not help but marvel at the beauty of what I was experiencing When this movie first came out I remember leaving the theater so frustrated at how it ended How could they build up such a beautiful bond between Ryan Gosling and Emma Stone s characters just for them to rip my young heart out by them not ending up together I was furious and never went back to watch it until now You know who I can thank for that Nicole Kidman I am an AMC A List member and every single time her ad plays before a movie I see the short clip from La La Land This movie tackles so many deep topics about life some of which I am in the heat of battle with There is so much pressure to hold a steady job in order to survive in today s world In Sebastian s case he took the steady paying job at the sacrifice of both his dreams and relationship It s amazing what we will tell ourselves to convince ourselves that we are happy Safety is comfort and comfort leads to happiness But we only get one life on this earth Why would we spend it doing something we don t like for the chance that everything else will work out In Mia s case all she wants was for Sebastian to be supportive of her dream as much as she was for him Sure it stung a lot for her to have a low turn out at her play but it hurt way more for Sebastian not to show up Once they split and he receives the call from the casting agent we see a complete switch in his mentality and the story unfolds beautifully from there Mia gets the part goes to Paris and then 5 years later we are presented with the sad reality that she had moved on had a child and was living her best life And then her and her husband take an unexpected turn to avoid traffic and stumble upon a surprise venue Half way through the movie I was actually inspired to learn Mia and Sebastian s theme on piano and I can t help but cry while playing it because of the meaning behind the song It was their song The song she heard when she first met him and the song she hears 5 years later when walking into a random Jazz bar one night only to find that it was Sebastian s Not only that but the name of the place was Seb s the name that she suggested We then get a scene of what would have happened if things had all gone right and we see a life where Mia and Sebastian are together and happy but are quickly reminded of reality which teaches a very important lesson We can only move forward 2 people once in love forced to go their separate ways to follow their dreams are once again together sharing a magical moment with the song that started it all 6 years ago I didn t understand but now I do They both found happiness and neither of them would have done it without the other We never know why we are in certain peoples lives but the power we hold to make a difference is immense Now it is my turn to discover what my dream is I am currently trapped in the world of security and stability and the fear of doing something I am not comfortable with This movie has changed my life and I hope to look back in 10 20 30 40 years to credit this film for being the catalyst for me to start living my life the way I want,10,https://www.imdb.com/review/rw7568824/?ref_=tt_urv
28 July 2020,True movie magic!,I cannot get enough of this movie it is one of my all time favourites The bright and stunning visuals great acting performances by Ryan Gosling and Emma Stone and a soundtrack that is PERFECTION The several musical numbers are made even better by great choreography and magical camera work I can talk about this movie forever but I ll end it here Bottom line is WATCH THIS MOVIE YOU WILL NOT REGRET IT IF YOU LOVE MUSICALS,10,https://www.imdb.com/review/rw5947448/?ref_=tt_urv
29 January 2017,Love every bit,City of stars are you shining just for me Mia an aspiring actress serves lattes to movie stars in between auditions and Sebastian a jazz musician scrapes by playing cocktail party gigs in dingy bars but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair and the dreams they worked so hard to maintain in each other threaten to rip them apart Before I dive into the film I d like to say that I stick to my no spoiler style and that this is a really biased review taking into account that my partner and I are both actors dreaming and planning to move to the City of Stars therefore you can guess how I felt about La La Land La La Land mixes perfectly the nostalgia of the golden age of Hollywood musicals with an old story wannabe artist move to Los Angeles thinking she is going to make it dreams crush has to work doing something she is not passionate about This could have led us nowhere but this is where Damien Chazelle succeeds he knows exactly what he is talking about if you ve seen Whiplash you get an idea of where this guy is coming from some of his themes are repeated here jazz perfection dreams about succeeding on what you love difficult choices love or giving your 100 to what you love Mia and Seb Emma Stone and Ryan Gosling are two unique creatures lucky enough to find each other two dreamers two of a kind that we recognize I can t think of any other actors that could have done this job better than Gosling and Stone both have this quality that makes us believe whatever the do they re not acting they re living and breathing these characters their chemistry is great it looks like if one is about to fall the other is ready for the rescue and we want them so badly to love each other and make us dream with them The score is a triumph Justin Hurwitz you re a fantastic composer every song is moving and heartfelt which is very rare these days where everything feels too much in your face the music becomes another character in the film taking us into a journey where we feel as the characters hopeful passionate discourage but always willing to carry on with the show And all that jazz I m devoted to jazz since I was a child and I saw The Talent of Mr Ripley since then I ve been obsessed by it and as Seb I don t understand people who don t like it Jazz contributes on creating rhythm is like life improvise stop wait carry on listen play solo go with the band and this is how La La Land feels Last but not least J K Simmons is there anything not to love about this man Doesn t matter how much on screen time he gets he is pure magic and has a wonderful moment that I won t spoilt but it really puts a smile on your face As I said this review is totally biased I still feel that the fourteen Oscar nominations are well deserved and this a must watch for 2017 and one of the best musicals I ve seen in ages Thank you Mr Chazelle I thought people didn t make movies like this these days Here s to the ones who dream,9,https://www.imdb.com/review/rw3629543/?ref_=tt_urv
12 October 2023,Incredible bittersweet romance,SCORE 10 10 I have one word to describe my experience watching this movie Serotonin Even when I was completely sobbing in complete depression I still could not help but marvel at the beauty of what I was experiencing When this movie first came out I remember leaving the theater so frustrated at how it ended How could they build up such a beautiful bond between Ryan Gosling and Emma Stone s characters just for them to rip my young heart out by them not ending up together I was furious and never went back to watch it until now You know who I can thank for that Nicole Kidman I am an AMC A List member and every single time her ad plays before a movie I see the short clip from La La Land This movie tackles so many deep topics about life some of which I am in the heat of battle with There is so much pressure to hold a steady job in order to survive in today s world In Sebastian s case he took the steady paying job at the sacrifice of both his dreams and relationship It s amazing what we will tell ourselves to convince ourselves that we are happy Safety is comfort and comfort leads to happiness But we only get one life on this earth Why would we spend it doing something we don t like for the chance that everything else will work out In Mia s case all she wants was for Sebastian to be supportive of her dream as much as she was for him Sure it stung a lot for her to have a low turn out at her play but it hurt way more for Sebastian not to show up Once they split and he receives the call from the casting agent we see a complete switch in his mentality and the story unfolds beautifully from there Mia gets the part goes to Paris and then 5 years later we are presented with the sad reality that she had moved on had a child and was living her best life And then her and her husband take an unexpected turn to avoid traffic and stumble upon a surprise venue Half way through the movie I was actually inspired to learn Mia and Sebastian s theme on piano and I can t help but cry while playing it because of the meaning behind the song It was their song The song she heard when she first met him and the song she hears 5 years later when walking into a random Jazz bar one night only to find that it was Sebastian s Not only that but the name of the place was Seb s the name that she suggested We then get a scene of what would have happened if things had all gone right and we see a life where Mia and Sebastian are together and happy but are quickly reminded of reality which teaches a very important lesson We can only move forward 2 people once in love forced to go their separate ways to follow their dreams are once again together sharing a magical moment with the song that started it all 6 years ago I didn t understand but now I do They both found happiness and neither of them would have done it without the other We never know why we are in certain peoples lives but the power we hold to make a difference is immense Now it is my turn to discover what my dream is I am currently trapped in the world of security and stability and the fear of doing something I am not comfortable with This movie has changed my life and I hope to look back in 10 20 30 40 years to credit this film for being the catalyst for me to start living my life the way I want,8,https://www.imdb.com/review/rw9372481/?ref_=tt_urv
17 May 2021,Not the shallow nostalgia trip some people think it is,I saw many bad reviews saying that this movie is superficial and shallow only relying on dumb nostalgia and not looking to the future Seeing how Seb s problem is exactly that does make it a bit contradictory BUT this movie knows exactly what it is it s a homage to the Hollywood dream The big musical numbers don t feel real because they aren t They focus not on being deep or realistic they simply show the excess of the Hollywood dream The movie does an excellent job at contrasting those bombastic scenes with the dull sad and boring but realistic and sometimes beautiful depiction of the real life From grand colorful shots of fireworks and overflowing champagne to a grey street sign and absolute silence It does follow modern problems of struggling artists trying to make it in the acting industry and a dying genre while showing what these things once were and what people wish they would still be Sebastian is a hardcore traditionalist and wants jazz to be the exiting new genre with widely known artist But thats just not what it is today The movie doesn t focus on the music being the best jazz you ever heard but rather showing the passion Seb has for it It tries to and in my opinion succeeds to introduce jazz to a new audience while not overwhelming them with expertise But at the same time going absolutely crazy with the Hollywood related scenes because we all know it We all heard the mesmerizing stories of early Hollywood it s pomposity and glamor But really everyone knows its all just on the surface This is also what the movie sees it as And it shows Mia s constant struggle of not being enough and producers not taking a second look at her is a real thing It s what many aspiring actors have to deal with and what s the ultimate fate of most actors in the industry Also the directing is absolutely amazing damien chazelle makes this movie one of the most memorable cinema events i have ever seen The colors the contrast and the beautiful shots and scenery It is perfectly done He uses lighting to highlight the prominent features of the scene for example darkening the face of Ryan Gosling to automatically laying the focus of the audience on the music On that note the music good It s not the best score ever but it s very fitting and Mia and Sebastians theme is absolutely amazing,8,https://www.imdb.com/review/rw6935206/?ref_=tt_urv
8 February 2017,Great Movie,I cried non stop on the inside for the first 37minutes of this movie AND THEN I WALKED OUT And I cried more when I got home But then I stopped crying and then I remembered how bad the movie was and I started to cry a little more on the drive home And I will probably cry a little more on my way to work tomorrow just remembering what I went through for those 37minutes But all in all it was a very good movie I recommend it to everyone it was a great movie If you re having a great day just go and watch this movie and just ruin your night I know I did P S I cried while writing this post,10,https://www.imdb.com/review/rw3635339/?ref_=tt_urv
10 June 2021,A Wonderful Experience,I don t like musicals or romantic drama But la la land Surprised me it was such an amazing movie with great music numbers u feel like living in colorful world u smile at the beginning and cry at the ending It captures essence of cinematography and feels like we are dreaming Great job by both actors directors and everyone It s a magical experience which happens seldom,,https://www.imdb.com/review/rw7016671/?ref_=tt_urv
19 March 2023,A perfect love story in a paradoxical atmosphere,La La Land is without a doubt one of the most successful films in recent decades One could expect nothing less than this after the equally stupendous Whiplash Damien Chazelle with exceptional direction has revolutionized a niche genre by taking it to the roof of the world A Jazz musician and an aspiring actress fall in love in Los Angeles the city of dreams the plot seems obvious but it is in the last act the best one completely overturned from the classic musicals of the 1950s and 1960s to which La La Land explicitly refers The acting performances of Emma Stone and Ryan Gosling are superb two versatile actors capable of alternating styles and emotions in the simplest of ways Not to mention the music this film s soundtrack is the real key to its success And in the end in front of true love it doesn t matter if Los Angeles is not so much the city of stars As long as it is or was for two people in love,10,https://www.imdb.com/review/rw8938414/?ref_=tt_urv
25 May 2023,Don't like musicals but still liked this movie,Finally got around to watching this movie six and a half years after its release and as someone who does not typically enjoy musicals was pleasantly surprised That is because the story acting directing and cinematography are all excellent You can feel the director is telling a story from the heart The sacrifices one must make in pursuit of one s dreams are illustrated beautifully in this film both in one s career and relationships And I can only think of a few other movies that pull off an emotionally resonant ending like La La Land does So if you re like me and put off watching this for years because it is a musical I recommend giving it a watch because it delivers as a movie on many fronts,8,https://www.imdb.com/review/rw9077487/?ref_=tt_urv
20 February 2017,I Lo Lo Loved it,This movie is the reason why I haven t been to the cinema for two months How will any other movie make me feel any good when I have watched this masterpiece Frankly it is such a good filmmaking and the directing the picture the photography everything is beautiful The songs are so well written and even if you re not into jazz you ll get after watching La La Land Chazelle is a genius It reminded me of good old musicals Such movies are the reason why people need to go to the cinemas often I loved it And without giving any spoilers I want to say that the ending is the reason why it s the best film that I ve seen Stone and Gosling need congratulations for playing these roles so magically They gave me so many feelings Chazelle needs to rock Oscars this year You will dig into so deep feelings you will feel it You will feel why this is the best movie of the last decade Go and watch it You won t regret it I bet on it,10,https://www.imdb.com/review/rw3642724/?ref_=tt_urv
22 March 2023,Timeless,There was an awkward moment at the Oscar s ceremony in 2017 when La La Land was announced the best picture only to be overturned a minute later in favor of Moonlight The latter was a good movie no doubt but a year later stood mostly forgotten While Damien Chazelle s masterpiece is infinitely rewatchable 7 years after and have not lost an inch of it s charm So I believe the incident at the awards was really a Freudian slip hinting who the real winner was La La Land is the kind of movie that reminds me of what Hollywood is capable of when they really put their heart and soul into a project It s a beautiful love letter to classic musicals while still feeling fresh and new The best part for me was the performances given by Emma Stone and Ryan Gosling They re both so talented and their chemistry on screen is off the charts,9,https://www.imdb.com/review/rw8945088/?ref_=tt_urv
16 February 2017,Exaggerated movie,I think this is an exaggerated movie because the only difference between this movie and the Notebook is the being musical everything is same Is not offering innovation that s why this movie not good enough I was expecting a happy ending but the movie did not show it this is my review thank you,7,https://www.imdb.com/review/rw3643434/?ref_=tt_urv
15 July 2023,"La La Land, a perfect love story",If I could rip off parts of my body to replace it with a movie I would choose La La Land It was incredible in all aspects Outstanding perfomance from both of the main actors incredible writing direction the list could go on and on I think that there s a lot of love stories that looks all the same but not in this case La La Land presents a love story as you had never seen before Seeing the characters fall in love as the story progresses it s something incredible and unique They have a lot of personality and the musical aspects in the story fit really well in it s on way side note City of Stars is an amazing original song I could write a lot more about this movie but I think that if you watch the film you get it I fell in love with the story just like both of the characters,10,https://www.imdb.com/review/rw9191402/?ref_=tt_urv
7 February 2017,Whimsical Musical with cool hair colour Emma and Mr Stud Muffin Ryan,La La Land What can I say Well first off let s make it abundantly clear to EVERYONE that I do NOT LIKE musicals Hate them There is one exception Grease and maybe The Rocky Horror Picture Show cause I liked the songs I only went to see La La Land cause it won a heap of awards and has been nominated for everything so I figured it cant be all that bad The first 10 minutes for me was Painful very Painful did I mention I Don t LIKE MUSICALS I hate that random song and dance it just doesn t make sense to me So I sat there in the theatre watching this painful singing and dancing by random strangers and then Emma Stone showed up I like Emma Stone She does that slightly quirky confused thing really well and she s pretty Then she started singing umm Emma you are definitely an actor but then she started dancing OK not too bad this girl can move Then Ryan Gosling showed up I love you Ryan Gosling I am sure there is nothing that you can do wrong WRONG Ryan Gosling is okay with the dancing but please Ryan do NOT sing ever again E V E R After lots of gazing into each other s eyes Emma and Ryan formed a connection I would like that connection with Ryan He s good at that I think I m falling in love with you gazing thing So slowly I started to relax and start enjoying the film The singing got better Emma NOT Ryan and the dancing was great The old time romance was lovely to watch This film had a great story line Two wanna be s in Los Angeles who meet fall in love but ultimately just want to make it in Hollywood That is their goal They just happen to have bumped into each other in the meantime It was only in the last 15 minutes of the film that I decided that I LIKED the film It is one film that I can confidently say actually doesn t leave anything hanging You don t walk out of the film thinking but what happened with bla bla bla All lose ends get tied up and not that many films manage to do that these days So that is why I liked the film because it all made sense Yes it was set up as an old fashioned musical with some mobile phone text messages thrown in yes those mobile phones reminded you that you weren t watching an OLD film and the film I thought was very arty too with lighting and scenery I m glad that I saw it and you should probably see it too You can probably wait for it on DVD or TV as it s a musical folks and I Don t LIKE MUSICALS,6,https://www.imdb.com/review/rw3634857/?ref_=tt_urv
1 December 2022,Greatest Tearjerker Movie at the moment,Watched this at the opening day but i just rewatched it again and i just want to say that this is a tearjerker At the start things look colorful and it feels like each scene looses one color and then the emotion starts to get sadder every scene but i just loved it so much till i don t even hold back my tears at this movie i hate Damien Chazelle for making me ugly crying for half an hour and i dont regret a single bit watching this movie all i gotta say is this will revive musical movies and Damien Chazelle i just wanted to say that he s the best at making endings on la la land and whiplash Im very excited to see babylon,8,https://www.imdb.com/review/rw8705326/?ref_=tt_urv
18 February 2018,La la rubbish,Honestly I tried and tried but try as I might I couldn t get in the least bit involved or interested in this movie I couldn t care less about the bland story line or plot was there a plot As for the monotonous music and the lack of any feeling for the leading characters well I m sorry but I was pretty much amazed at the hype over this movie I managed three quarters of this movie and then decided I d be happier loading the dish washer According to some reviews the beauty and emotion in the movie comes at the end I m sure it does Thank goodness it came to an end,,https://www.imdb.com/review/rw4066868/?ref_=tt_urv
31 December 2019,NOT OSCAR WORTHY,THIS MOVIE SHOULD HAVE NEVER MADE IT TO THE OSCARS,5,https://www.imdb.com/review/rw5370473/?ref_=tt_urv
14 January 2017,Must Watch! Best film of 2016. Hands down.,SCORE 10 10 I have one word to describe my experience watching this movie Serotonin Even when I was completely sobbing in complete depression I still could not help but marvel at the beauty of what I was experiencing When this movie first came out I remember leaving the theater so frustrated at how it ended How could they build up such a beautiful bond between Ryan Gosling and Emma Stone s characters just for them to rip my young heart out by them not ending up together I was furious and never went back to watch it until now You know who I can thank for that Nicole Kidman I am an AMC A List member and every single time her ad plays before a movie I see the short clip from La La Land This movie tackles so many deep topics about life some of which I am in the heat of battle with There is so much pressure to hold a steady job in order to survive in today s world In Sebastian s case he took the steady paying job at the sacrifice of both his dreams and relationship It s amazing what we will tell ourselves to convince ourselves that we are happy Safety is comfort and comfort leads to happiness But we only get one life on this earth Why would we spend it doing something we don t like for the chance that everything else will work out In Mia s case all she wants was for Sebastian to be supportive of her dream as much as she was for him Sure it stung a lot for her to have a low turn out at her play but it hurt way more for Sebastian not to show up Once they split and he receives the call from the casting agent we see a complete switch in his mentality and the story unfolds beautifully from there Mia gets the part goes to Paris and then 5 years later we are presented with the sad reality that she had moved on had a child and was living her best life And then her and her husband take an unexpected turn to avoid traffic and stumble upon a surprise venue Half way through the movie I was actually inspired to learn Mia and Sebastian s theme on piano and I can t help but cry while playing it because of the meaning behind the song It was their song The song she heard when she first met him and the song she hears 5 years later when walking into a random Jazz bar one night only to find that it was Sebastian s Not only that but the name of the place was Seb s the name that she suggested We then get a scene of what would have happened if things had all gone right and we see a life where Mia and Sebastian are together and happy but are quickly reminded of reality which teaches a very important lesson We can only move forward 2 people once in love forced to go their separate ways to follow their dreams are once again together sharing a magical moment with the song that started it all 6 years ago I didn t understand but now I do They both found happiness and neither of them would have done it without the other We never know why we are in certain peoples lives but the power we hold to make a difference is immense Now it is my turn to discover what my dream is I am currently trapped in the world of security and stability and the fear of doing something I am not comfortable with This movie has changed my life and I hope to look back in 10 20 30 40 years to credit this film for being the catalyst for me to start living my life the way I want,9,https://www.imdb.com/review/rw3619271/?ref_=tt_urv
8 April 2023,the pathways we choose (epilogue),I ve just finished the movie for like the 15th time I was 11 when I first watched it and this incredible experience touches me even more deeply now it was the movie that put me into cinema The story of Mia and Sebastian reveals the truth of life and our dreams with simplicity and beauty It s colorful shining and uplifting but in the depths you have a storytelling which will slap your face And it s okay Sometimes our dreams become shattered and unrestorable because of the pathways we choose to take and we know that from the start The real thing resides in the effect we leave on each other the way we mark people The dreams keep the humanity alive and constantly getting up even with struggles That s what happen with Mia and Sebastian Damien Chazelle brings this profundity with subtle aspects the perfect acting the gentle yet powerful soundtrack the colors from each scene and the right tempo for things to happen AND WHAT A FINALE MY FRIEND La La Land is one of that rare movies it has something to tell to everyone who watches it It tells a lot about the viewer The dreams can be harsh when the city is shining just for one but remember it s just another day of sun,10,https://www.imdb.com/review/rw8978461/?ref_=tt_urv
7 February 2023,Sometimes the hype is real.,Only watched this movie because my girlfriend had left off in the middle and walk out I sat down and couldn t help but be captured by it I kept walking in and out tending to our daughter and every time was like damn this is good Saw pretty much every pivotal moment and most of the time when I half watch stuff like this I don t really go back to start it over and catch it all This time I had to As I sit here weeping with the credits rolling the only fault I can find with this movie is that I didn t see it sooner On a tech note there is some strange back and forth lens distortion when they re talking on the bench towards the end What s strange about it is its there and then its not What happen,10,https://www.imdb.com/review/rw8858055/?ref_=tt_urv
24 June 2023,One of my favorite movies of all time,SCORE 10 10 I have one word to describe my experience watching this movie Serotonin Even when I was completely sobbing in complete depression I still could not help but marvel at the beauty of what I was experiencing When this movie first came out I remember leaving the theater so frustrated at how it ended How could they build up such a beautiful bond between Ryan Gosling and Emma Stone s characters just for them to rip my young heart out by them not ending up together I was furious and never went back to watch it until now You know who I can thank for that Nicole Kidman I am an AMC A List member and every single time her ad plays before a movie I see the short clip from La La Land This movie tackles so many deep topics about life some of which I am in the heat of battle with There is so much pressure to hold a steady job in order to survive in today s world In Sebastian s case he took the steady paying job at the sacrifice of both his dreams and relationship It s amazing what we will tell ourselves to convince ourselves that we are happy Safety is comfort and comfort leads to happiness But we only get one life on this earth Why would we spend it doing something we don t like for the chance that everything else will work out In Mia s case all she wants was for Sebastian to be supportive of her dream as much as she was for him Sure it stung a lot for her to have a low turn out at her play but it hurt way more for Sebastian not to show up Once they split and he receives the call from the casting agent we see a complete switch in his mentality and the story unfolds beautifully from there Mia gets the part goes to Paris and then 5 years later we are presented with the sad reality that she had moved on had a child and was living her best life And then her and her husband take an unexpected turn to avoid traffic and stumble upon a surprise venue Half way through the movie I was actually inspired to learn Mia and Sebastian s theme on piano and I can t help but cry while playing it because of the meaning behind the song It was their song The song she heard when she first met him and the song she hears 5 years later when walking into a random Jazz bar one night only to find that it was Sebastian s Not only that but the name of the place was Seb s the name that she suggested We then get a scene of what would have happened if things had all gone right and we see a life where Mia and Sebastian are together and happy but are quickly reminded of reality which teaches a very important lesson We can only move forward 2 people once in love forced to go their separate ways to follow their dreams are once again together sharing a magical moment with the song that started it all 6 years ago I didn t understand but now I do They both found happiness and neither of them would have done it without the other We never know why we are in certain peoples lives but the power we hold to make a difference is immense Now it is my turn to discover what my dream is I am currently trapped in the world of security and stability and the fear of doing something I am not comfortable with This movie has changed my life and I hope to look back in 10 20 30 40 years to credit this film for being the catalyst for me to start living my life the way I want,10,https://www.imdb.com/review/rw9142779/?ref_=tt_urv
30 July 2017,Masterpiece,A masterpiece musical Emma Stone is incredible love the fools who dream performance she deserves an Oscar Wonderful want to watch it again and again Damiel Chazelle did again an amazing job he is really the most talented young director of our time and Justin Hurwitz proved what he is capable of Perfection,10,https://www.imdb.com/review/rw3767630/?ref_=tt_urv
12 January 2021,A series of beauties that is simply mesmerizing,Thanks to a wonderful video that I came across today showing Damien Chazelle tapping the cameraman s shoulder to give him the signal when to change the view I watched this movie again I didn t like it when I first watched it in 2017 but this time I finished it crying and loving the movie I think the reason I didn t like it first time is that I m always prejudiced against musicals and there is not a single musical that I like except this movie Therefore I need to warn you not to ignore this one just because you don t like musicals I already realized in Whiplash another great movie from him that he shot 3 years before La La Land that Damien Chazelle has an amazing talent for music but in this movie he uses music in a way that there is a great harmony between the music and scenes which makes it impossible for the audience to imagine the scenes without that music or vice versa This movie is simply a series of beauties that mesmerizes the audience Of course we should also appreciate the cinematographer because it is obvious that every frame is meticulously planned and every detail is thoroughly considered see the Another Day of Sun scene see the famous A Lovely Night scene etc By the way Damien Chazelle shot this movie at the age of 32 and is the youngest director to win the Best Directing award at Oscars 2017 Insane Finally Emma Stone 3,8,https://www.imdb.com/review/rw6469836/?ref_=tt_urv
1 September 2019,If you want to kill yourself..watch this movie first.,SCORE 10 10 I have one word to describe my experience watching this movie Serotonin Even when I was completely sobbing in complete depression I still could not help but marvel at the beauty of what I was experiencing When this movie first came out I remember leaving the theater so frustrated at how it ended How could they build up such a beautiful bond between Ryan Gosling and Emma Stone s characters just for them to rip my young heart out by them not ending up together I was furious and never went back to watch it until now You know who I can thank for that Nicole Kidman I am an AMC A List member and every single time her ad plays before a movie I see the short clip from La La Land This movie tackles so many deep topics about life some of which I am in the heat of battle with There is so much pressure to hold a steady job in order to survive in today s world In Sebastian s case he took the steady paying job at the sacrifice of both his dreams and relationship It s amazing what we will tell ourselves to convince ourselves that we are happy Safety is comfort and comfort leads to happiness But we only get one life on this earth Why would we spend it doing something we don t like for the chance that everything else will work out In Mia s case all she wants was for Sebastian to be supportive of her dream as much as she was for him Sure it stung a lot for her to have a low turn out at her play but it hurt way more for Sebastian not to show up Once they split and he receives the call from the casting agent we see a complete switch in his mentality and the story unfolds beautifully from there Mia gets the part goes to Paris and then 5 years later we are presented with the sad reality that she had moved on had a child and was living her best life And then her and her husband take an unexpected turn to avoid traffic and stumble upon a surprise venue Half way through the movie I was actually inspired to learn Mia and Sebastian s theme on piano and I can t help but cry while playing it because of the meaning behind the song It was their song The song she heard when she first met him and the song she hears 5 years later when walking into a random Jazz bar one night only to find that it was Sebastian s Not only that but the name of the place was Seb s the name that she suggested We then get a scene of what would have happened if things had all gone right and we see a life where Mia and Sebastian are together and happy but are quickly reminded of reality which teaches a very important lesson We can only move forward 2 people once in love forced to go their separate ways to follow their dreams are once again together sharing a magical moment with the song that started it all 6 years ago I didn t understand but now I do They both found happiness and neither of them would have done it without the other We never know why we are in certain peoples lives but the power we hold to make a difference is immense Now it is my turn to discover what my dream is I am currently trapped in the world of security and stability and the fear of doing something I am not comfortable with This movie has changed my life and I hope to look back in 10 20 30 40 years to credit this film for being the catalyst for me to start living my life the way I want,8,https://www.imdb.com/review/rw5094303/?ref_=tt_urv
29 January 2018,???,Just do not understand what all the fuss is about Maybe I am missing something,3,https://www.imdb.com/review/rw4047586/?ref_=tt_urv
7 June 2017,Good but...,Somehow I thought Ryan Gosling wasn t the right guy for the part I liked the music and the staging but the characters and script were not complicated enough and needed another couple or something to play off of The story didn t draw me in as much as I wanted it to not really the actors fault And the movie didn t quite come together enough for me to give it more then a 7 The movie looked difficult to make and that made me love it a lot less However still worth seeing again,7,https://www.imdb.com/review/rw3725547/?ref_=tt_urv
